PreventiveFlag,CombinedText
0,Harley:  Viaderm-KC Cream 15g | wound 
0,Harley:  Simplicef 200mg tabs | wound 
0,Harley:  Metacam Oral 10 ml | wound 
0,Stella:  METACAM Oral Susp.1.5mg/ml | Lump on hind leg 
0,Stella:  Metacam injection | Lump on hind leg 
0,Stella:  Surgery- per 10 minutes | Lump on hind leg 
0,Stella:  Tranquilization/Reversal | Lump on hind leg 
0,Stella:  True North Histo/Biopsy Short 1 Tissue | Lump on hind leg 
0,Stella:  Office Visit- recheck | Lump on hind leg 
0,Amber:  Biohazard Fee | Dermatitis  
0,Amber:  CYTOPOINT ADD ON VIAL 30MG '18 | Dermatitis  
0,Amber:  Cytopoint 40 mg vial '18 | Dermatitis  
0,Belvedere:  Consultation - Cardiology  | murmur/ arrhythmia 
0,BENTLEY:  CYTOPOINT INJ 40MG FOR GR CODE | interdigital pododermatitis 
0,BENTLEY:  INJECTION FEE  ONLY  | interdigital pododermatitis 
0,"Guinness:  RC Canine Vegetarian 3.5kg | Fecal test  Excluding food, just the fecal test. "
0,"Guinness:  RC Canine Hypo HP 14kg | Fecal test  Excluding food, just the fecal test. "
0,Herc:  Problem Visit/Physical Exam | Urinary Tract Infection 
0,Herc:  Single Xray & Consultation | Urinary Tract Infection 
0,"Herc:  Urinalysis, Complete - In-house | Urinary Tract Infection "
0,Herc:  Amoxicillin 500mg | Urinary Tract Infection 
0,"Oreo:  Fluorescein Stain FDT | Suspect Uveitis, left eye "
0,"Oreo:  Terramycin OphO 3.5g DISPMED | Suspect Uveitis, left eye "
0,"Oreo:  Exam Emergency Regular Hours | Suspect Uveitis, left eye "
0,Peter:  Exam - Health Exam | Gastroenteritis/ allergies 
0,Peter:  Tylosin 200mg TABLET | Gastroenteritis/ allergies 
0,Peter:  Tylosin 100mg TABLET | Gastroenteritis/ allergies 
0,Peter:  Omeprazole (Losec) 5 mg | Gastroenteritis/ allergies 
0,Peter:  Omeprazole (Losec)  20mg Caps | Gastroenteritis/ allergies 
0,Murphy:  META+URINARY FELINE CHIX STEW CAN= | DJD-Hips 
0,Emme:  Medical Waste Level 1 | DJD-Hips 
0,Emme:  ADEQUAN^ | DJD-Hips 
0,Andy:  Buprenorphine 0.2mg/ml | pancreatitis 
0,Krista:  Apoquel 5.4mg DIN02427893 | Skin infection 
0,Cody:  Medical Waste Level 1 | vomiting 
0,Cody:  LACTATED RINGERS/100cc^ | vomiting 
0,Cody:  Subcutaneous Fluids Admin. | vomiting 
0,Cody:  Office Visit/Examination | vomiting 
0,Cody:  Centrine/ Aminopentamide 0.5 mg/mL^ | vomiting 
0,Cody:  METRONIDAZOLE 500 MG^ | vomiting 
0,Cody:  FLOCILLIN * | vomiting 
0,Cody:  Canine W/D Vg&Chicken Stew 12.5 Oz= | vomiting 
0,"Autumn: A264074:  Examination ill/injured | diarrhea, decrease in eating this morning, increase in drinking water "
0,"Autumn: A264074:  Metronidazole 250mg per Tablet ( | diarrhea, decrease in eating this morning, increase in drinking water "
0,Toot:  Physical Exam: Follow Up | recheck skin and medication  
0,Toot:  Prednisolone 5 mg Tabs | recheck skin and medication  
0,Toot:  Wipes Keto-C/MALAKET | recheck skin and medication  
0,Otis:  Antirobe 150mg DIN00813524 | dental disease  
0,Lily:  Exam  | Allergic reaction to possible bug bite 
0,Cash:  Mass Removal 5 60-90min | limping 
0,Cash:  RAD Extremities 3 Views | limping 
0,Cash:  AIS Radiology Interpretation | limping 
0,Cash:  RAD Spine 1-2 Views | limping 
0,JESSE:  INJECTION- CERENIA (Antiemetic)  per ml  | Vomiting 
0,JESSE:  Cerenia 160 mg  | Vomiting 
0,JESSE:  NAIL TRIM - ADD ON | Vomiting 
0,JESSE:  Canine RC VDiet Gastro Mod Cal 385g | Vomiting 
0,JESSE:  CANINE PANEL GENERAL - BLOOD | Vomiting 
0,JESSE:  EXAMINATION | Vomiting 
0,JESSE:  CPL - ADD ON IN CLINIC | Vomiting 
0,JESSE:  urinalysis add on (FOR GROUP CODE) | Vomiting 
0,"Catheter, I.V. | cancer "
0,"Consultation, Emergency | cancer "
0,I-Stat EC8+ | cancer 
0,Euthanasia | cancer 
0,Radiograph Three Views | cancer 
0,"Cremation, Private 41-70# (Precious Pets | cancer "
0,Euthanasia Soln.(Euthasol) Inj (per ml)  | cancer 
0,Ultrasound Recheck - other service | cancer 
0,U/S Recheck Image Capture S. Cavity | cancer 
0,"Fluid Therapy,Procedure(inc. Setup&Pump) | cancer "
0,Nara:  Re-Evaluation / Recheck | Mass 
0,Nara:  Cystocentesis | Mass 
0,Nara:  Medical Waste Disposal (Outpatient) | Mass 
0,Nara:  Senior Profile 1 - Antech | Mass 
0,Nara:  Lab. Shipping/Biohazard Handling | Mass 
0,Jeffrey:  Injection Fee 2 | Giardia  
0,Jeffrey:  Comprehensive Illness Exam | Giardia  
0,Jeffrey:  Cerenia Inj. 10mg/ml | Giardia  
0,Jeffrey:  w/d Feline 5.5oz | Giardia  
0,Juju:  2. IDX Fecal Dx Profile w/ Giardia | Giardia  
0,Jeffrey:  Metronidazole 50mg | Giardia  
0,Opie:  Injection - Metacam (5mg/mL) | otitis 
0,Opie:  EAR SWAB - MICROSCOPIC EVAL'N | otitis 
0,Opie:  Canine MCRC VCN Develop Large 14kg | otitis 
0,Opie:  Otizole 15 ml | otitis 
0,Opie:  E Collar 30cm | otitis 
0,Opie:  CASTRATION K9 >45lbs(20kg)  | otitis 
0,Sherlock:  Cerenia 16mg Tablets | Chronic IBD vomiting & diarrhea 
0,Oliver:  PVD Canine HA (Hydrolyzed Form) 2.72kg | allergic dermatitis 
0,Oliver:  Apoquel 5.4mg | allergic dermatitis 
0,Kathy:  SIMPLICEF 100 MG TABLET | allergies? 
0,Kathy:  OFFICE VISIT ROUTINE | allergies? 
0,Kathy:  ANAL SAC THERAPY WITH VISIT | allergies? 
0,Kathy:  TEMARIL-P TABLETS | allergies? 
0,Kathy:  BORDETELLA-INJECTABLE | allergies? 
0,Kathy:  MICROSCOPIC EXAMINATION | allergies? 
0,Kathy:  CYTOLOGY PROCEDURE | allergies? 
0,Kathy:  PEDICURE | allergies? 
0,Toot:  Cephalexin 250mg Caps | cytopoint for skin  
0,Toot:  Medical Waste Fee | cytopoint for skin  
0,Toot:  Cytopoint Injection 20-30 lbs | cytopoint for skin  
0,Toot:  Physical Exam: Follow Up | cytopoint for skin  
0,Remy:  Exam Emergency Regular Hours | Suspected foreign material OS - pigmented scleral conjunctiva  
0,Becky:  Cystocentesis (ultrasound urine collect) | allergy medication refill 
0,Becky:  Uricult Paddle | allergy medication refill 
0,Annabelle:  K-9 Z/D 25 lbs | lameness/arthritis associated with CCL tear RH prev dx 
0,Avery:  Cytopoint 40mg | Suspect atopic dermatitis   
0,PEBBLES:  Biohazard Waste Disposal Fee | dental (FORL)- o stated previously approved under Boca Vet Clnic 
0,PEBBLES:  Simbadol (buprenorphine) Inj 1.8mg/ml | dental (FORL)- o stated previously approved under Boca Vet Clnic 
0,Giblet:  Brief Exam / Office Visit | Bandage Change 
0,Giblet:  Bandage Minor | Bandage Change 
0,Giblet:  Medical Waste Disposal | Bandage Change 
0,"Jake:  Hospitalization/Nursing, Partial Day  | elevated liver enzymes "
0,Jake:  NYS Mandated- Medical Waste Disposal Fee | elevated liver enzymes 
0,Jake:  Denamarin Adv Chew Large Dog 30ct | elevated liver enzymes 
0,Thurman:  Ear Swab & Cytology | Otitis Externa 
0,Thurman:  Exam- Office Visit | Otitis Externa 
0,Thurman:  Ears - therapeutic cleansing | Otitis Externa 
0,Tristen:  Eye - Corneal Staining Recheck | holding OS shut 
0,Tristen:  Exam - Medical Progress | holding OS shut 
0,Tristen:  Triple Abx (Neo/Poly/Bac) Eye Ointment | holding OS shut 
0,Ava:  Douxo Chlorhexidine Mousse #77408 | Lacerated digit with secondary infection 
0,Ava:  Eliz Buster Collar 20cm | Lacerated digit with secondary infection 
0,Ava:  Office Visit: Sick/Injured | Lacerated digit with secondary infection 
0,Ava:  OSHA Compliance/Biohazard | Lacerated digit with secondary infection 
0,Ava:  Cytology: Skin | Lacerated digit with secondary infection 
0,Tobias:  MalAcetic Otic 118mL | medication 
0,Tobias:  Royal Canin Canine Renal Suppo S 8kg | medication 
0,Tobias:  Routine Consultation | medication 
0,Kobe:  NWVDS SL Immunotherapy - Initial&Demo | Allergies 
0,"Clayton:  Metronidazole Tablets 500mg | Tramadol is for Spondilosis, Metronidizole is for Bloat, Apoquel is for allergies "
0,Jake:  Vetoryl 10mg Box (30) | Cushings 
0,Jake:  Radiograph Set Up | Cushings 
0,Jake:  Vetoryl 30mg Box (30) | Cushings 
0,Jake:  Famotidine 10mg (Pepcid AC 10mg) | Cushings 
0,Jake:  Denamarin 225mg (Box of 30) | Cushings 
0,Jake:  Examination | Cushings 
0,Jake:  Biomedical Waste Disposal (Outpatient) | Cushings 
0,Jake:  Radiograph  | Cushings 
0,Jake:  General Health Profile | Cushings 
0,Gunner:  SkinGuard Restore Pads 30ct DISPMED | Skin 
0,Gunner:  Exam/Consultation  Recheck (within 30 day | Skin 
0,Ava:  Wound Management mild | Lacerated digit with secondary infection 
0,Ava:  Recheck: Full | Lacerated digit with secondary infection 
0,Ava:  X-Ray Initial 1-2 views | Lacerated digit with secondary infection 
0,Ava:  Convenia | Lacerated digit with secondary infection 
0,Ava:  Meloxicam Injection | Lacerated digit with secondary infection 
0,Ava:  Cytology: Skin | Lacerated digit with secondary infection 
0,Ava:  Nail trim (with exam) | Lacerated digit with secondary infection 
0,Max:  Bio Hazardous Waste Fee | Osteo-Arthritis Follow Up  
0,Max:  Adequan injection over 1ml and up | Osteo-Arthritis Follow Up  
0,Max:  Office visit- follow up | Osteo-Arthritis Follow Up  
0,Max:  Doxycycline 100mg Capsule | Refill meds  
0,Max:  Omeprazole 20mg tablets (delayed release | Refill meds  
0,Max:  Tramadol 50mg tablet C4 | Refill meds  
0,Max:  Enalapril Maleate Tabs 10mg | Refill meds  
0,Max:  Levothyroxine 0.8mg - Thyroid | Refill meds  
0,Max:  Galliprant 60mg Tablets | Refill meds  
0,Max:  Amlodipine  2.5mg tablets | Refill meds  
0,Discount | Thyroid 
0,Pumpkin:  LEVOTHYROXINE SODIUM 0.2 MG | Thyroid 
0,Bogey Boo Bear:  Apoquel (Oclacitinib) 3.6mg Tab D | Seasonal Allergies 
0,Bogey Boo Bear:  Trazodone HCL (gen) 50mg Tab DISP | Seasonal Allergies 
0,Stanley:  Consultation - Cardiology  | exercise intolerance 
0,Stanley:  Ultrasound - Cardiac w Doppl | exercise intolerance 
0,Stanley:  Ultrasound - Cardiac w Doppl | exercise intolerance 
0,Rocket:  Purina Chicken & Rice Shredded Blend | cytology for oral mass on left lip-dx histiocytoma 
0,Annabelle:  Z/D Canine 13 oz x 12 | cytology for oral mass on left lip-dx histiocytoma 
0,Mateo:  Laxaire 3 oz. | cytology for oral mass on left lip-dx histiocytoma 
0,Mateo:  Discount - Employee (DM Pate) | cytology for oral mass on left lip-dx histiocytoma 
0,Mateo:  Purina DM 5.5 oz per Can | cytology for oral mass on left lip-dx histiocytoma 
0,Annabelle:  Rabies 3yr (Imrab) Vaccine Adminstered | cytology for oral mass on left lip-dx histiocytoma 
0,Annabelle:  RC Urinary SO 5.5oz Can | cytology for oral mass on left lip-dx histiocytoma 
0,Annabelle:  Canine Hill's Z/D 13 oz x 12 cans | cytology for oral mass on left lip-dx histiocytoma 
0,Annabelle:  Discount - Employee | cytology for oral mass on left lip-dx histiocytoma 
0,Rocket:  Cytology Priority (605) | cytology for oral mass on left lip-dx histiocytoma 
0,Taggert:  Furosemide/Pimobendan | cytology for oral mass on left lip-dx histiocytoma 
0,BUDDHA:  CULTURE AND SENSITIVITY (Aerobic) | possible urinary tract infection 
0,Indie Tru50:  Hydrocodone-Homat(Hycodan)1mg/mlSyrp | mainstem bronchial collapse  
0,DOOBOO:  CANINE NEUTER 1-50 LB <1 Y | neuter 
0,DOOBOO:  LASER THERAPY Rx  POST Sx | neuter 
0,DOOBOO:  CO2 Laser Surgery (elective) | neuter 
0,QUINN:  Metacam 180ml  1.5mg/ml | REFILL MEDICATION 
0,SHADOW:  PVD CANINE EN CANS | DIARRHEA 
0,SHADOW:  METRONIDAZOLE 250MG | DIARRHEA 
0,Mayzie:  Amoxicillin 200mg | Frequent urination 
0,Mayzie:  Examination | Frequent urination 
0,Mayzie:  Urinalysis Complete T760 UA | Frequent urination 
0,Toby:  Exam - Annual With Vaccine | Gastroenteritis 
0,Toby:  Aspirate - Fine Needle (In House) | Gastroenteritis 
0,Toby:  Cytology - 1 site (TN) | Gastroenteritis 
0,Pastina:  Lotensin (Benazepril) 5mg | heart disease 
0,SHADOW:  PVD CANINE EN CANS | DIARRHEA 
0,Charlie:  Exam  | Giardia concerned about re- infection 
0,Charlie:  Metronidazole 250 mg | Giardia concerned about re- infection 
0,Charlie:  IDEXX Ova and Parasites with Giardia | Giardia concerned about re- infection 
0,Ziggy:  Maintenance Bath  26-50 | IBD- Proviable Paste and Forte caps Proviable Forte caps- IBD Allergic Dermatitis- Bath 
0,Ziggy:  Chronic Care Discount | IBD- Proviable Paste and Forte caps Proviable Forte caps- IBD Allergic Dermatitis- Bath 
0,Theo:  Cytopoint Vaccine 20.1-30 lbs | Grooming 
0,Bruno:  CADI (Cytopoint) 100.1-120lb OPINJ | Allergies and Ear infection 
0,Scout:  FUROSEMIDE 12.5 MG | Heart Murmur/IVDD 
0,Scout:  HILL'S - K9 I/D LOW FAT 12.5 OZ (loaf) | Heart Murmur/IVDD 
0,Scout:  FLUOXETINE 10MG  | Heart Murmur/IVDD 
0,Scout:  GABAPENTIN 250MG/5ML - 1OZ | Heart Murmur/IVDD 
0,Scout:  VETMEDIN 2.5MG | Heart Murmur/IVDD 
0,Scout:  APOQUEL 16MG | Heart Murmur/IVDD 
0,Scout:  VETPROFEN 25 MG - CHEWABLE  | Heart Murmur/IVDD 
0,Titus:  Dental Consultation-Yearly | COHAT and recheck RCT 
0,ROCCO:  ANESTHETIC INDUCTION | Possible FB 
0,ROCCO:  COMPREHENSIVE PROFILE | Possible FB 
0,ROCCO:  PRE-ANESTHETIC MEDICATION | Possible FB 
0,ROCCO:  EXPLORATORY LAPAROTOMY/10 MIN | Possible FB 
0,ROCCO:  BLOOD COLLECTION | Possible FB 
0,ROCCO:  ANESTHESIA (ISOFLURANE) / 10 MIN | Possible FB 
0,ROCCO:  HOSPITALIZATION | Possible FB 
0,ROCCO:  SURGICAL ASSISTANT / 10 MIN | Possible FB 
0,ROCCO:  Hydromorphone 10 mg/mL 50 mL Vial | Possible FB 
0,ROCCO:  FLUIDS ADMINISTRATION - IV | Possible FB 
0,ROCCO:  Rheumocam Injectable 5 mg/mL 20 mL  | Possible FB 
0,ROCCO:  Metacam Chewable Tablet 2.5 mg | Possible FB 
0,ROCCO:  OR SETUP - MINOR | Possible FB 
0,ROCCO:  Trazodone 50 mg | Possible FB 
0,ROCCO:  Cefazolin Inj. (bottle) | Possible FB 
0,ROCCO:  RADIOGRAPH ADDITIONAL VIEWS | Possible FB 
0,ROCCO:  Fentanyl CRI Small (2 mL) | Possible FB 
0,ROCCO:  RADIOGRAPH INITIAL VIEW | Possible FB 
0,Indy :  Douxo Pyo Shampoo 500mL | Skin allergies 
0,Bentley:  Canine Atopic Dermatitis Injection | Diet 
0,Jacoby:  Purina K9 OM (Weight) Select Blend 18 lb | Diet 
0,Bentley:  R.C. K9 Urinary SO Mod Cal 17.6 lb | Diet 
0,Bentley:  Canine Atopic Dermatitis Inj 30mg | Diet 
0,Milli:  Levetiracetam ( Keppra) 500mg 120ct bott | seizures (nasal sarcoma) 
0,Milli:  Examination  Consultation | seizures (nasal sarcoma) 
0,Milli:  Nail Trim Level I | seizures (nasal sarcoma) 
0,Gurdie:  Rayne K9 Kangaroo Low Fat Maint 400gm  | Suspected Allergies  
0,Shelby:  Ophthalmology Brief Recheck Exam | Entropion 
0,Shelby:  IV Catheterization | Entropion 
0,Shelby:  CRVS - Chem10 (Pre-Ax panel) | Entropion 
0,Shelby:  Multi-Parameter Anesthesia Monitoring | Entropion 
0,Shelby:  Anesthesia First 30 Minutes | Entropion 
0,Shelby:  Anesthesia Additional (15 min) | Entropion 
0,Shelby:  Administer Medications | Entropion 
0,Shelby:  Metoclopramide Injection | Entropion 
0,Shelby:  Cefazolin Injection | Entropion 
0,Shelby:  Dexamethasone SP Injection | Entropion 
0,Shelby:  Additive to IV Fluids (1L) | Entropion 
0,Shelby:  Ophtho Surgical Supplies&O/R Use Level 2 | Entropion 
0,Shelby:  Standard Hospitalization | Entropion 
0,Shelby:  Trazodone tablet 50mg #94134 | Entropion 
0,Shelby:  Blepharoplasty Level 2 | Entropion 
0,Shelby:  IV Fluids First Bag (1L) | Entropion 
0,Shelby:  Tramadol tablet 50mg #94133 | Entropion 
0,Shelby:  NeoPolyBac ophth ointment 3.5g #94131 | Entropion 
0,Shelby:  Carprofen caplets 100mg #94132 | Entropion 
0,Kipp:  Homeopathic 15 ml | IBD 
0,Kipp:  Homeopathic 15 ml | IBD 
0,Kipp:  Sulcrate Susp. 1g/5mL  DIN02103567 | IBD 
0,Kipp:  WV EXAM per 10 minutes | IBD 
0,Zephyr:  Exam/Consultation   Medical Condition | Vomiting/diarrhea 
0,Zoey:  Anafranil (Clomipramine) 50mg | Aniexty Clomipramine 
0,Lansky:  PCV/TS | Recheck  
0,Lansky:  Metronidazole 250 mg Tablet | Recheck  
0,"Lansky:  Consultation, Medicine | Recheck  "
0,Savage D:  Radiographs - Progress - 2 Views | Leg Sx 
0,Savage D:  Tramadol 50mg | Leg Sx 
0,Savage D:  Neurontin - Gabapentin 300mg | Leg Sx 
0,Savage D:  Cerenia - Maropitant 24mg 4Pk | Leg Sx 
0,Savage D:  Sedation | Leg Sx 
0,Dieter:  Itraconazole 20mg/ml | skin achne on going  
0,Jasmine:  Radiograph - Consultation DACVR | Strain/torn Groin 
0,Jasmine:  Discount: Galliprant 100mg Chewable | Strain/torn Groin 
0,Jasmine:  Amantadine 100mg Capsules | Strain/torn Groin 
0,Jasmine:  Discount: Trazodone 100 mg tablets | Strain/torn Groin 
0,Jasmine:  Radiograph - Digital 4 view | Strain/torn Groin 
0,Jasmine:  Discount: Radiograph - Digital 4 view | Strain/torn Groin 
0,Jasmine:  Galliprant 100mg Chewable | Strain/torn Groin 
0,Jasmine:  Discount: Exam - ARWC Reassessment Exam  | Strain/torn Groin 
0,Jasmine:  Trazodone 100 mg tablets | Strain/torn Groin 
0,Jasmine:  Exam - ARWC Reassessment Exam 40 | Strain/torn Groin 
0,Brodie:  Fenbendazole (Panacur) Susp 10%/mL DISPME | Giardiasis 
0,Denham:  Probenz-VM 310g | Probenz (probiotic) for gurgly stomach 
0,"Layla:  Anesthetic - Local | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Dental Exam & Charting | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Anesthesia - General  / 10 minutes | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  X-rays - Dental - Full Mouth - Large | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Anesthesia - General per Minute | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Hospitalization - Day Admission | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Fluids - IV - Anesthesia | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Induction - with IV Catheter - K9/Feline | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Tramadol HCL - 50mg Tablets | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Urine Culture - Advantage - Idexx | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Antirobe 150mg Capsules | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Urinalysis - Complete - In Clinic | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  M-Eloxyn Oral Suspension 15mL Bottle | Re-Occuring Bladder Infection, dental with extractions "
0,"Layla:  Injection - Metacam - per mL | Re-Occuring Bladder Infection, dental with extractions "
0,Lola:  X-Ray (14x17) - First Two Views | 4 week recheck x-ray 
0,Chancellor:  CytoPoint Atopic Dermatitis 30mg red | Itching 
0,Chancellor:  CytoPoint Atopic Dermatitis inj.Fee | Itching 
0,Lulu:  ProHeart 0-10 lbs/ 6 months | Itching 
0,Campari:  Entyce 30 mg/mL 30 mL Bottle | Pain management - not eating Please call with questions 952-884-8248. 
0,Shylo:  ProGut Plus Powder 180gm | Allergies/On Going GI issues/Food for allergies  
0,Shylo:  MC/RC K9 Select Protien KO 14kg | Allergies/On Going GI issues/Food for allergies  
0,Chancellor:  Galliprant 60mg tablets | Food and medications 
0,Molly:  Purina NF K-9 Dry 6# | Food and medications 
0,Watson:  Panacur C 2gm per 3 pack (Green) | giardia 
0,Lulu:  Biomedical Waste Disposal (Outpatient) | Penetrating ocular trauma right eye 
0,Lulu:  Clavaseptin 250mg tablets | Penetrating ocular trauma right eye 
0,Lulu:  Tonometry (Eye Pressure) | Penetrating ocular trauma right eye 
0,"MOON SHADOW (MOO):  Radiograph, Primary View | Collapsing episodes; syncope vs. seizures "
0,MOON SHADOW (MOO):  Electrocardiogram Screening | Collapsing episodes; syncope vs. seizures 
0,"MOON SHADOW (MOO):  Radiograph, Secondary View | Collapsing episodes; syncope vs. seizures "
0,MOON SHADOW (MOO):  Electrocardiogram Full Consult | Collapsing episodes; syncope vs. seizures 
0,MOON SHADOW (MOO):  Physical Examination/Office Ca | Collapsing episodes; syncope vs. seizures 
0,MOON SHADOW (MOO):  Radiograph Referral Report | Collapsing episodes; syncope vs. seizures 
0,"MOON SHADOW (MOO):  Radiograph, Additional Views | Collapsing episodes; syncope vs. seizures "
0,Chancellor:  Galliprant 60mg tablets | Food and medications 
0,Rudy:  Dasuquin Lg Dog per Chew Tab | back treatment 
0,Rudy:  Rovera (Carprofen) 75mg Cw Tab DISPMED | back treatment 
0,Chubbs:  Acana K9 Yorkshire Pork 11.4kg | Allergies and Medication for pain  
